5IE753;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=123245;aktualni=1;poc_obdobi=1212";;;
1VF103;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=216880;aktualni=1;poc_obdobi=1201";;;
1VF224;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=2716;aktualni=1;poc_obdobi=1201";;;
1VF301;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=211223;aktualni=1;poc_obdobi=1201";;;
1FP214;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=34116;aktualni=1;poc_obdobi=1201";;;
1FP303;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=2359;aktualni=1;poc_obdobi=1201";;;
1MT100;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=216886;aktualni=1;poc_obdobi=1201";;;
1BP310;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=2330;aktualni=1;poc_obdobi=1201";;;
11F201;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=2576;aktualni=1;poc_obdobi=1201";;;
11F252;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=127471;aktualni=1;poc_obdobi=1201";;;
1FU202;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=3026;aktualni=1;poc_obdobi=1201";;;
1BP327;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=3010;aktualni=1;poc_obdobi=1201";;;
1MT201;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=183872;aktualni=1;poc_obdobi=1201";;;
1MU305;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=2708;aktualni=1;poc_obdobi=1201";;;
4MM101;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=2536;aktualni=1;poc_obdobi=1201";;;
1MT300;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=2696;aktualni=1;poc_obdobi=1201";;;
1MT301;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=2697;aktualni=1;poc_obdobi=1201";;;
1BP202;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=3011;aktualni=1;poc_obdobi=1201";;;
2PR101;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=3214;aktualni=1;poc_obdobi=1201";;;
1MT302;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=3129;aktualni=1;poc_obdobi=1201";;;
4ST201;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=2538;aktualni=1;poc_obdobi=1201";;;
1FU211;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=87545;aktualni=1;poc_obdobi=1201";;;
1VF200;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=2715;aktualni=1;poc_obdobi=1201";;;
6BEPO1;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=138653;aktualni=1;poc_obdobi=1264";;;
6BEVS1;"https://insis-test.vse.cz/katalog/syllabus.pl?predmet=138654;aktualni=1;poc_obdobi=1264";;;
